ID,Vehicles
20170713122,33.8260732
20170713132,31.40941999
20170713142,38.76374502
20170713152,38.32812468
20170713162,37.12782742
20170713172,36.90655859
20170713182,38.67398647
20170713192,42.57807814
20170713202,40.19150079
20170713212,35.15370581
20170713222,34.5595536
20170713232,34.17032146
20170714002,33.30301382
20170714012,28.76431201
20170714022,25.46257348
20170714032,21.4472351
20170714042,16.55633445
20170714052,15.31937623
20170714062,15.49490043
20170714072,17.58664661
20170714082,17.17827381
20170714092,20.60687821
20170714102,26.32933005
20170714112,30.07368019
20170714122,33.81511227
20170714132,32.76394655
20170714142,36.1266044
20170714152,35.20550635
20170714162,33.24313546
20170714172,32.92035826
20170714182,33.47713445
20170714192,33.85967659
20170714202,34.18953056
20170714212,32.31245076
20170714222,28.91506696
20170714232,28.47990211
20170715002,27.87046367
20170715012,22.72203211
20170715022,21.55216439
20170715032,14.75251443
20170715042,11.81172047
20170715052,11.56317966
20170715062,10.83475972
20170715072,10.1666217
20170715082,11.19631173
20170715092,12.25048117
20170715102,14.3501127
20170715112,16.87310456
20170715122,15.8998092
20170715132,15.8180961
20170715142,14.96008586
20170715152,14.96059773
20170715162,17.61005437
20170715172,18.53298644
20170715182,18.89948167
20170715192,19.75640613
20170715202,18.66183737
20170715212,18.65975061
20170715222,19.31366533
20170715232,18.70709827
20170716002,17.86020628
20170716012,16.16923456
20170716022,15.05643954
20170716032,14.13932633
20170716042,11.59536754
20170716052,11.52092368
20170716062,10.6212968
20170716072,10.03904407
20170716082,11.32085542
20170716092,12.0183746
20170716102,13.89785754
20170716112,16.45725171
20170716122,15.53579311
20170716132,15.6744092
20170716142,15.07223038
20170716152,15.27465711
20170716162,17.35606677
20170716172,17.80985115
20170716182,18.30132208
20170716192,19.41856562
20170716202,18.18252085
20170716212,19.13304214
20170716222,20.46349618
20170716232,19.94680967
20170717002,19.29346901
20170717012,18.64043135
20170717022,15.08502796
20170717032,12.92132128
20170717042,12.33725071
20170717052,12.82858354
20170717062,13.53193653
20170717072,16.13686876
20170717082,16.89977457
20170717092,20.00404028
20170717102,26.00324563
20170717112,26.79096558
20170717122,30.93109008
20170717132,29.73051206
20170717142,36.25154643
20170717152,36.46106706
20170717162,35.78588968
20170717172,36.81911349
20170717182,39.43024751
20170717192,42.99000877
20170717202,40.53401302
20170717212,37.46052193
20170717222,37.13384618
20170717232,35.99849875
20170718002,34.2931851
20170718012,30.72343651
20170718022,27.25316169
20170718032,22.36395103
20170718042,18.09692655
20170718052,15.94994175
20170718062,16.45089031
20170718072,18.31210574
20170718082,18.77286151
20170718092,20.42339556
20170718102,26.84309087
20170718112,28.30535967
20170718122,32.94972385
20170718132,31.03040654
20170718142,37.73855545
20170718152,37.89140646
20170718162,37.23314333
20170718172,38.21511595
20170718182,40.353368
20170718192,43.88058589
20170718202,41.17614729
20170718212,37.31399971
20170718222,36.74044578
20170718232,35.60635668
20170719002,34.43995408
20170719012,30.04568968
20170719022,26.43902569
20170719032,23.00935265
20170719042,17.6923237
20170719052,16.19723598
20170719062,16.53023176
20170719072,18.15546645
20170719082,18.76305206
20170719092,20.62162467
20170719102,26.64022334
20170719112,28.35976512
20170719122,33.16587403
20170719132,31.15773789
20170719142,37.67379661
20170719152,37.75223095
20170719162,36.48278892
20170719172,37.15832424
20170719182,39.88908546
20170719192,43.91685216
20170719202,41.12838658
20170719212,35.80758077
20170719222,35.13314322
20170719232,34.43689278
20170720002,34.72465234
20170720012,29.26281598
20170720022,26.4842671
20170720032,22.35176006
20170720042,17.57537464
20170720052,16.56662182
20170720062,16.4333062
20170720072,17.92416504
20170720082,18.73025209
20170720092,20.65102074
20170720102,26.58666032
20170720112,28.1883162
20170720122,32.87138488
20170720132,30.79034499
20170720142,37.83236944
20170720152,37.56128571
20170720162,36.50479369
20170720172,36.41628359
20170720182,38.88700711
20170720192,43.52354347
20170720202,40.70457262
20170720212,35.18337961
20170720222,34.66673326
20170720232,34.31040588
20170721002,32.9567154
20170721012,28.88297471
20170721022,25.25012662
20170721032,21.74017832
20170721042,16.95600505
20170721052,16.20304791
20170721062,16.64046234
20170721072,17.9503961
20170721082,17.2797938
20170721092,19.92288441
20170721102,26.36264354
20170721112,30.07091919
20170721122,33.75893229
20170721132,32.83543323
20170721142,36.72480545
20170721152,35.68769499
20170721162,33.66509791
20170721172,32.9353101
20170721182,33.43026248
20170721192,34.05542937
20170721202,34.61291349
20170721212,32.39456782
20170721222,28.48926898
20170721232,28.1082827
20170722002,27.61861414
20170722012,23.58812814
20170722022,21.73612947
20170722032,14.79668561
20170722042,11.7640749
20170722052,11.24956134
20170722062,10.50280326
20170722072,9.743647783
20170722082,11.2542846
20170722092,12.88644412
20170722102,14.31152731
20170722112,16.22602334
20170722122,15.44088525
20170722132,16.08968427
20170722142,15.1979645
20170722152,15.16216836
20170722162,17.49412659
20170722172,18.6386877
20170722182,19.21384776
20170722192,19.90536068
20170722202,19.59834318
20170722212,19.9939706
20170722222,20.47255268
20170722232,20.22595455
20170723002,19.90698505
20170723012,17.34484957
20170723022,15.06421573
20170723032,14.23245054
20170723042,11.35653302
20170723052,11.17284319
20170723062,10.35452581
20170723072,9.61224728
20170723082,11.23138497
20170723092,12.60673654
20170723102,13.88677215
20170723112,15.83188088
20170723122,15.16178294
20170723132,15.90752587
20170723142,15.1932881
20170723152,15.36069203
20170723162,17.16163304
20170723172,17.85085404
20170723182,18.66436342
20170723192,20.04940083
20170723202,19.69056508
20170723212,20.58455657
20170723222,21.30581093
20170723232,20.89017998
20170724002,21.19327054
20170724012,20.12190427
20170724022,16.35934123
20170724032,13.40636075
20170724042,12.84012543
20170724052,13.18514794
20170724062,13.68478968
20170724072,15.91639867
20170724082,16.60483265
20170724092,19.27145431
20170724102,25.75112994
20170724112,26.53500527
20170724122,30.44892857
20170724132,29.09811484
20170724142,35.30742763
20170724152,35.52223874
20170724162,34.8466373
20170724172,35.74400693
20170724182,39.11593456
20170724192,43.64231273
20170724202,40.95319247
20170724212,35.38166082
20170724222,35.4933645
20170724232,35.57671643
20170725002,33.89437695
20170725012,30.64177937
20170725022,26.78714542
20170725032,22.68349984
20170725042,18.11936948
20170725052,16.31238719
20170725062,16.46328644
20170725072,18.9959741
20170725082,19.2619864
20170725092,20.0965658
20170725102,25.85932868
20170725112,27.96224729
20170725122,31.91313139
20170725132,29.56787122
20170725142,35.96885527
20170725152,36.26618622
20170725162,35.90718182
20170725172,36.36218074
20170725182,39.07507879
20170725192,42.26698975
20170725202,40.48783255
20170725212,34.74245051
20170725222,34.7875417
20170725232,35.16808785
20170726002,34.03256378
20170726012,29.8093211
20170726022,26.03650148
20170726032,23.15634749
20170726042,17.60905393
20170726052,16.91266724
20170726062,16.87841248
20170726072,18.77407965
20170726082,19.23679646
20170726092,20.5042088
20170726102,23.96720388
20170726112,28.16860664
20170726122,31.9560395
20170726132,29.29530217
20170726142,35.29240429
20170726152,35.47067532
20170726162,35.1384839
20170726172,35.39925204
20170726182,38.55625803
20170726192,42.08471146
20170726202,40.36112687
20170726212,34.60691353
20170726222,34.43322666
20170726232,34.3614825
20170727002,34.40746245
20170727012,28.99399343
20170727022,26.0369794
20170727032,22.80793312
20170727042,17.18539051
20170727052,16.88340177
20170727062,16.82435812
20170727072,18.88913997
20170727082,19.31622489
20170727092,20.79346796
20170727102,23.93955229
20170727112,28.30683319
20170727122,32.61910433
20170727132,29.66346999
20170727142,37.24837799
20170727152,37.20741212
20170727162,36.99865029
20170727172,37.01627439
20170727182,39.44029949
20170727192,42.02627629
20170727202,40.24697472
20170727212,34.23025087
20170727222,34.03054809
20170727232,34.20858727
20170728002,32.85843752
20170728012,28.665514
20170728022,25.13758932
20170728032,22.12774935
20170728042,16.19231526
20170728052,16.44755606
20170728062,16.92682908
20170728072,18.30049545
20170728082,17.63466252
20170728092,20.38272579
20170728102,23.95418165
20170728112,29.4370452
20170728122,32.87638189
20170728132,32.16398284
20170728142,35.64392172
20170728152,34.28058005
20170728162,31.61455379
20170728172,31.96829048
20170728182,32.62684405
20170728192,33.11241966
20170728202,33.40596926
20170728212,31.81673369
20170728222,28.33108957
20170728232,27.96455806
20170729002,27.57210303
20170729012,22.44273499
20170729022,20.97709899
20170729032,14.74301656
20170729042,11.50018194
20170729052,11.20431217
20170729062,10.64026502
20170729072,9.868058714
20170729082,11.09109514
20170729092,11.75762027
20170729102,13.87470447
20170729112,15.67756407
20170729122,15.44131255
20170729132,15.92700097
20170729142,15.35308175
20170729152,15.5477456
20170729162,17.56032918
20170729172,18.34511086
20170729182,18.759021
20170729192,19.87608867
20170729202,19.72709221
20170729212,20.06065815
20170729222,20.3291671
20170729232,20.34207406
20170730002,19.90355475
20170730012,18.00708795
20170730022,15.92067666
20170730032,14.32606439
20170730042,11.61968385
20170730052,11.72126267
20170730062,11.17806754
20170730072,10.48111477
20170730082,11.55034673
20170730092,11.5989171
20170730102,13.51480566
20170730112,15.33800455
20170730122,15.16774589
20170730132,15.69840559
20170730142,15.24930123
20170730152,15.53730523
20170730162,17.1421263
20170730172,17.74472125
20170730182,18.28401634
20170730192,19.80328633
20170730202,19.5404482
20170730212,20.33532937
20170730222,20.68368355
20170730232,20.47224347
20170731002,19.94639396
20170731012,19.18954911
20170731022,15.28112757
20170731032,13.06202299
20170731042,11.67930317
20170731052,12.59469159
20170731062,12.79204365
20170731072,16.4278895
20170731082,16.93117706
20170731092,19.51525071
20170731102,24.64082045
20170731112,26.71632096
20170731122,30.74049524
20170731132,28.72742714
20170731142,34.13197677
20170731152,34.34858153
20170731162,34.65588604
20170731172,35.28167226
20170731182,38.63856699
20170731192,41.33484217
20170731202,39.86149716
20170731212,34.32712053
20170731222,34.51918294
20170731232,34.92725809
20170801002,33.90360451
20170801012,30.69983968
20170801022,26.38165732
20170801032,22.34886421
20170801042,18.04818687
20170801052,16.88740083
20170801062,17.02548651
20170801072,18.11792063
20170801082,18.57798333
20170801092,21.06090188
20170801102,26.07142969
20170801112,28.32527074
20170801122,33.11211032
20170801132,31.32800611
20170801142,36.78759286
20170801152,36.76651793
20170801162,36.37490859
20170801172,36.80969268
20170801182,38.19869495
20170801192,41.99100361
20170801202,39.93744675
20170801212,36.42069177
20170801222,36.0287061
20170801232,35.50426587
20170802002,33.96713301
20170802012,29.93483056
20170802022,25.52983777
20170802032,22.75703975
20170802042,17.95448171
20170802052,16.99736028
20170802062,17.09913326
20170802072,18.35800599
20170802082,19.27601349
20170802092,19.77529051
20170802102,26.02673835
20170802112,28.40810873
20170802122,33.3335619
20170802132,31.46099222
20170802142,36.78088745
20170802152,36.66567879
20170802162,35.93683171
20170802172,36.20763589
20170802182,37.86968781
20170802192,41.97605956
20170802202,39.96545985
20170802212,35.41148156
20170802222,34.81731096
20170802232,34.43348247
20170803002,34.4045684
20170803012,29.42350289
20170803022,25.59127442
20170803032,22.36562518
20170803042,17.70811068
20170803052,17.18783882
20170803062,17.23008286
20170803072,17.9069886
20170803082,19.19419589
20170803092,19.82866667
20170803102,25.9295824
20170803112,28.17034365
20170803122,33.00284304
20170803132,30.97646563
20170803142,36.9614426
20170803152,36.55926508
20170803162,35.81064639
20170803172,35.63411645
20170803182,37.43801659
20170803192,41.83600108
20170803202,39.92479405
20170803212,34.70716096
20170803222,34.19609477
20170803232,34.0435925
20170804002,33.14076064
20170804012,29.16906519
20170804022,25.37392626
20170804032,21.43209224
20170804042,17.16811061
20170804052,16.76095628
20170804062,17.12889794
20170804072,17.12961815
20170804082,16.68582251
20170804092,19.57634762
20170804102,25.81636245
20170804112,29.08001046
20170804122,32.34436584
20170804132,31.63620329
20170804142,35.14035678
20170804152,34.35658413
20170804162,32.57039022
20170804172,32.44185628
20170804182,33.00042691
20170804192,33.45554325
20170804202,33.65205794
20170804212,32.07777457
20170804222,27.62705505
20170804232,27.08141625
20170805002,27.84905772
20170805012,24.49847753
20170805022,21.98990505
20170805032,15.61533943
20170805042,11.93835924
20170805052,11.48140831
20170805062,10.61660326
20170805072,10.04628736
20170805082,11.1895907
20170805092,12.17073485
20170805102,15.43950754
20170805112,17.586509
20170805122,16.56792771
20170805132,16.28045415
20170805142,15.28408211
20170805152,15.29216641
20170805162,18.11314524
20170805172,18.41296977
20170805182,18.4983031
20170805192,19.38800999
20170805202,18.19539257
20170805212,17.97184033
20170805222,18.63727071
20170805232,18.51722561
20170806002,16.80836602
20170806012,15.70101847
20170806022,14.55034885
20170806032,14.52404271
20170806042,11.6452118
20170806052,11.24764492
20170806062,10.33161888
20170806072,9.987750957
20170806082,11.1913411
20170806092,11.96873503
20170806102,14.8123869
20170806112,17.05010391
20170806122,16.03053615
20170806132,16.12014318
20170806142,15.56124336
20170806152,15.81788777
20170806162,18.05492471
20170806172,18.19926894
20170806182,18.61316378
20170806192,19.89140162
20170806202,18.35856742
20170806212,18.87229463
20170806222,20.0784162
20170806232,19.82311223
20170807002,21.16571219
20170807012,20.62467608
20170807022,16.29023034
20170807032,13.49508709
20170807042,13.59579109
20170807052,13.77295657
20170807062,13.87462569
20170807072,16.91311439
20170807082,17.69229859
20170807092,19.75353243
20170807102,25.69842056
20170807112,27.00038741
20170807122,31.42454563
20170807132,30.19942396
20170807142,37.82397266
20170807152,37.92466252
20170807162,37.32111807
20170807172,38.00370999
20170807182,39.60906836
20170807192,42.66943593
20170807202,40.38144931
20170807212,37.34872868
20170807222,37.09752561
20170807232,36.43224333
20170808002,35.38792875
20170808012,30.78942024
20170808022,26.87097201
20170808032,22.42402731
20170808042,17.53866212
20170808052,16.96635957
20170808062,16.89421964
20170808072,18.76533748
20170808082,19.45506533
20170808092,19.95938936
20170808102,26.48095112
20170808112,28.4952259
20170808122,33.75351429
20170808132,31.63432357
20170808142,39.11442067
20170808152,38.99106537
20170808162,38.48021912
20170808172,39.12526277
20170808182,40.44712734
20170808192,43.18176281
20170808202,40.77649073
20170808212,37.04804376
20170808222,36.53736768
20170808232,35.85368222
20170809002,34.92379019
20170809012,29.8471254
20170809022,26.16027024
20170809032,22.86758936
20170809042,17.41408712
20170809052,16.90802299
20170809062,16.79803822
20170809072,18.49633185
20170809082,19.48653525
20170809092,20.40309149
20170809102,26.28164033
20170809112,28.56339722
20170809122,33.9603504
20170809132,31.74415134
20170809142,39.01958975
20170809152,38.7391535
20170809162,37.55902994
20170809172,37.93955996
20170809182,39.79562258
20170809192,43.07048741
20170809202,40.69331533
20170809212,35.53650259
20170809222,34.81131739
20170809232,34.34869762
20170810002,35.15566623
20170810012,29.12813027
20170810022,26.12694062
20170810032,22.42899978
20170810042,17.14639098
20170810052,16.41992017
20170810062,16.1127535
20170810072,17.94003586
20170810082,19.21135133
20170810092,20.51673222
20170810102,26.20796176
20170810112,28.33477341
20170810122,33.53620574
20170810132,31.16097872
20170810142,38.58093828
20170810152,37.87025007
20170810162,36.6140171
20170810172,36.28451494
20170810182,38.29943929
20170810192,42.60999838
20170810202,40.28518175
20170810212,34.69505581
20170810222,34.08599047
20170810232,33.86034931
20170811002,33.31016659
20170811012,28.78914336
20170811022,25.53555483
20170811032,21.47267558
20170811042,16.843457
20170811052,15.57514899
20170811062,15.83896089
20170811072,17.7741289
20170811082,17.31186414
20170811092,20.36625952
20170811102,26.03776403
20170811112,29.87264964
20170811122,33.42554679
20170811132,32.54409496
20170811142,35.52506075
20170811152,34.6435004
20170811162,32.76862911
20170811172,32.59973445
20170811182,33.22479794
20170811192,33.77532659
20170811202,33.8881119
20170811212,32.25349996
20170811222,28.93549791
20170811232,28.4953783
20170812002,28.20953312
20170812012,23.7179452
20170812022,21.9043882
20170812032,15.26672125
20170812042,12.07165441
20170812052,11.89189298
20170812062,10.98911542
20170812072,10.20623692
20170812082,11.35596833
20170812092,12.31422204
20170812102,14.40455754
20170812112,16.99674922
20170812122,16.00684711
20170812132,15.97045812
20170812142,15.10532565
20170812152,15.09333355
20170812162,17.69514405
20170812172,18.57000548
20170812182,19.10268921
20170812192,19.97302114
20170812202,18.67156299
20170812212,18.60562385
20170812222,19.18728525
20170812232,18.75648654
20170813002,17.63739863
20170813012,16.09310588
20170813022,14.92578107
20170813032,14.18386043
20170813042,11.60728039
20170813052,11.59117324
20170813062,10.74504128
20170813072,10.19600521
20170813082,11.36297746
20170813092,11.97119206
20170813102,13.80868135
20170813112,16.46779219
20170813122,15.5033369
20170813132,15.79555271
20170813142,15.31064001
20170813152,15.57091793
20170813162,17.56023066
20170813172,18.07094827
20170813182,18.9271868
20170813192,20.23086144
20170813202,18.64254304
20170813212,19.50734802
20170813222,20.81217367
20170813232,20.34006746
20170814002,19.21805234
20170814012,18.56548968
20170814022,15.05440296
20170814032,13.02286097
20170814042,12.58076487
20170814052,12.92421278
20170814062,13.44948468
20170814072,16.08998323
20170814082,16.94429679
20170814092,20.2188871
20170814102,26.01300159
20170814112,27.12833979
20170814122,31.67536825
20170814132,30.35738944
20170814142,37.58277417
20170814152,37.86628056
20170814162,36.96130119
20170814172,37.92363056
20170814182,39.69420981
20170814192,43.04143139
20170814202,40.37112771
20170814212,37.45661757
20170814222,37.08506086
20170814232,35.87552295
20170815002,34.43341645
20170815012,30.64879286
20170815022,26.87319066
20170815032,22.4135912
20170815042,18.10745949
20170815052,16.36341451
20170815062,16.09655943
20170815072,18.27454383
20170815082,18.78715794
20170815092,20.77848048
20170815102,26.86718016
20170815112,28.3523013
20170815122,33.11050913
20170815132,31.09359023
20170815142,38.3430123
20170815152,38.51652071
20170815162,37.63802691
20170815172,38.52133499
20170815182,40.37880332
20170815192,43.25756461
20170815202,40.66332983
20170815212,37.2270386
20170815222,36.61572832
20170815232,35.43227018
20170816002,34.33379711
20170816012,29.74807222
20170816022,26.22415635
20170816032,22.95536059
20170816042,17.73333323
20170816052,15.98502108
20170816062,15.77400474
20170816072,18.14759502
20170816082,18.85972706
20170816092,20.95945761
20170816102,26.6777412
20170816112,28.43574127
20170816122,33.29556169
20170816132,31.13630769
20170816142,38.03198153
20170816152,38.07681032
20170816162,36.57631512
20170816172,37.12503139
20170816182,39.74190173
20170816192,43.10316144
20170816202,40.53527706
20170816212,35.72090577
20170816222,35.00512853
20170816232,34.3009539
20170817002,34.62528348
20170817012,29.05258146
20170817022,26.31691443
20170817032,22.28663943
20170817042,17.41603773
20170817052,15.99700552
20170817062,15.72658181
20170817072,17.66272753
20170817082,18.57832846
20170817092,20.99412986
20170817102,26.50007897
20170817112,28.1667619
20170817122,32.79776465
20170817132,30.60113071
20170817142,37.9884123
20170817152,37.68164762
20170817162,36.50773218
20170817172,36.29214311
20170817182,38.5965452
20170817192,42.47836782
20170817202,40.17188571
20170817212,35.12801176
20170817222,34.60344239
20170817232,34.26864001
20170818002,33.02515945
20170818012,28.78440527
20170818022,25.45064091
20170818032,21.39770332
20170818042,16.70083333
20170818052,15.82187994
20170818062,16.23644459
20170818072,17.65908669
20170818082,17.00864563
20170818092,20.48946551
20170818102,26.27490981
20170818112,30.15742839
20170818122,33.83743824
20170818132,32.81402768
20170818142,36.71036854
20170818152,35.72545927
20170818162,33.85180426
20170818172,33.13893312
20170818182,33.62497597
20170818192,34.10349008
20170818202,34.64399563
20170818212,32.44291425
20170818222,28.53162612
20170818232,28.15197318
20170819002,27.63527486
20170819012,23.19553568
20170819022,21.8286882
20170819032,14.85904156
20170819042,11.91353006
20170819052,11.4534718
20170819062,10.57909348
20170819072,9.760275705
20170819082,11.16487984
20170819092,12.76708582
20170819102,14.52882976
20170819112,16.90663908
20170819122,16.03723102
20170819132,15.98034372
20170819142,15.08688546
20170819152,15.05130765
20170819162,17.58608849
20170819172,18.61761025
20170819182,19.58830519
20170819192,20.38873034
20170819202,20.01139214
20170819212,20.4744684
20170819222,21.00571522
20170819232,20.56043853
20170820002,18.81906382
20170820012,16.27372352
20170820022,14.94640541
20170820032,14.24853149
20170820042,11.50154135
20170820052,11.29813659
20170820062,10.35852992
20170820072,9.586720441
20170820082,11.1462227
20170820092,12.46799892
20170820102,14.63026032
20170820112,16.90689841
20170820122,16.16645978
20170820132,16.41770325
20170820142,15.74985736
20170820152,15.84931703
20170820162,17.46117074
20170820172,18.04823492
20170820182,19.10058994
20170820192,20.24796522
20170820202,19.81024892
20170820212,20.9147039
20170820222,21.57006858
20170820232,21.11331223
20170821002,20.8193717
20170821012,20.02008205
20170821022,15.92662082
20170821032,13.35590837
20170821042,13.10951829
20170821052,13.43228326
20170821062,14.0397119
20170821072,15.77751324
20170821082,16.44272175
20170821092,19.26108638
20170821102,26.13189246
20170821112,26.65822789
20170821122,30.93113214
20170821132,29.79091364
20170821142,35.74435065
20170821152,35.96719986
20170821162,35.39004239
20170821172,36.48095844
20170821182,39.3403776
20170821192,43.99923521
20170821202,41.09731217
20170821212,36.46794675
20170821222,36.23345527
20170821232,35.57742476
20170822002,34.15505545
20170822012,30.65523056
20170822022,26.88977518
20170822032,22.66339388
20170822042,17.96857933
20170822052,16.35618627
20170822062,16.59864356
20170822072,18.56971508
20170822082,18.85631515
20170822092,20.00427398
20170822102,26.5600347
20170822112,28.22158817
20170822122,32.84275718
20170822132,30.97891527
20170822142,37.69627367
20170822152,37.8817066
20170822162,37.0912246
20170822172,38.03255851
20170822182,40.31688672
20170822192,44.36303366
20170822202,41.4015942
20170822212,35.9904373
20170822222,35.63660945
20170822232,35.18816823
20170823002,34.22430476
20170823012,29.88975754
20170823022,25.92223005
20170823032,23.13814432
20170823042,17.53814477
20170823052,16.5222761
20170823062,16.83228447
20170823072,18.53484762
20170823082,19.00369585
20170823092,20.29557254
20170823102,26.30314542
20170823112,28.40020206
20170823122,32.80910776
20170823132,30.62412201
20170823142,37.57815014
20170823152,37.67131006
20170823162,36.31231865
20170823172,36.95306288
20170823182,39.87502323
20170823192,44.21775509
20170823202,41.28897833
20170823212,35.11013993
20170823222,34.61620941
20170823232,34.21039733
20170824002,34.51344351
20170824012,29.07362193
20170824022,25.96113218
20170824032,22.68127082
20170824042,17.35512662
20170824052,16.39871869
20170824062,16.43672002
20170824072,17.8771105
20170824082,18.82247579
20170824092,20.52969732
20170824102,26.10313279
20170824112,28.31345361
20170824122,32.58919917
20170824132,30.24269261
20170824142,37.65068175
20170824152,37.39338492
20170824162,36.37410087
20170824172,36.30180602
20170824182,38.903739
20170824192,43.34713409
20170824202,40.55764254
20170824212,34.65522727
20170824222,34.3455991
20170824232,34.16652709
20170825002,32.81631331
20170825012,28.74335527
20170825022,25.05654686
20170825032,21.91315812
20170825042,16.9418062
20170825052,15.98667991
20170825062,16.45656717
20170825072,17.84013629
20170825082,17.15442666
20170825092,20.00828455
20170825102,25.2721553
20170825112,29.59969776
20170825122,33.10530014
20170825132,32.388338
20170825142,36.08946815
20170825152,34.93712327
20170825162,32.01509145
20170825172,32.24030433
20170825182,32.87959798
20170825192,33.40272677
20170825202,33.78080256
20170825212,31.97544401
20170825222,28.37120148
20170825232,27.99533664
20170826002,27.58185224
20170826012,22.88175126
20170826022,21.42984683
20170826032,14.74581656
20170826042,11.45748309
20170826052,11.10044983
20170826062,10.51824197
20170826072,9.701593634
20170826082,11.01968006
20170826092,12.09794116
20170826102,13.92698258
20170826112,15.84123319
20170826122,15.14120588
20170826132,15.90914538
20170826142,14.98514942
20170826152,15.06565209
20170826162,17.36378889
20170826172,18.2141539
20170826182,18.62615649
20170826192,19.37649343
20170826202,19.08823903
20170826212,19.4834518
20170826222,19.760704
20170826232,19.57696295
20170827002,19.87242672
20170827012,17.35801623
20170827022,15.02757284
20170827032,14.22091082
20170827042,11.092588
20170827052,10.91729103
20170827062,10.35095127
20170827072,9.515332234
20170827082,10.76619395
20170827092,11.71961988
20170827102,13.58277121
20170827112,15.54074946
20170827122,15.16765152
20170827132,15.94592262
20170827142,15.22178355
20170827152,15.42182439
20170827162,17.15348207
20170827172,17.58549127
20170827182,18.20567103
20170827192,19.77946623
20170827202,19.42394066
20170827212,20.22267367
20170827222,20.58846714
20170827232,20.24255047
20170828002,19.94282253
20170828012,19.18397769
20170828022,15.27755614
20170828032,13.09753727
20170828042,11.95120635
20170828052,12.67630985
20170828062,12.88716569
20170828072,16.05423297
20170828082,16.5158741
20170828092,19.66681103
20170828102,24.52359982
20170828112,26.82531739
20170828122,30.74289048
20170828132,28.67104618
20170828142,33.84171457
20170828152,34.07048719
20170828162,34.44288734
20170828172,35.06376443
20170828182,38.66653455
20170828192,41.69512402
20170828202,40.0155675
20170828212,34.76505624
20170828222,35.00592937
20170828232,35.42521502
20170829002,34.38263647
20170829012,29.58118896
20170829022,26.76101724
20170829032,22.95918793
20170829042,17.07250778
20170829052,15.50064771
20170829062,16.11590825
20170829072,19.23045916
20170829082,19.29513214
20170829092,20.70308084
20170829102,24.33991023
20170829112,28.1534864
20170829122,32.6380425
20170829132,29.70803193
20170829142,37.00156039
20170829152,37.15199095
20170829162,36.99939506
20170829172,37.40132532
20170829182,40.03121821
20170829192,42.01926486
20170829202,40.40910686
20170829212,34.28499235
20170829222,34.33243355
20170829232,34.92426881
20170830002,34.49389513
20170830012,28.85034531
20170830022,25.60411061
20170830032,22.26113898
20170830042,16.63607675
20170830052,15.28347192
20170830062,15.94583682
20170830072,19.40014567
20170830082,19.50056324
20170830092,21.04668496
20170830102,24.33577967
20170830112,28.48897965
20170830122,32.92937085
20170830132,29.78830336
20170830142,36.68243386
20170830152,36.68885449
20170830162,36.46457329
20170830172,36.74915355
20170830182,39.57599837
20170830192,41.89474502
20170830202,40.33599496
20170830212,34.01882543
20170830222,33.90049044
20170830232,34.27642536
20170831002,34.77953427
20170831012,28.19784412
20170831022,26.16750018
20170831032,22.19017684
20170831042,16.30087167
20170831052,15.33763332
20170831062,16.09324862
20170831072,19.07184087
20170831082,19.40726389
20170831092,20.4472338
20170831102,24.27455229
20170831112,28.2346566
20170831122,32.73045512
20170831132,29.66949023
20170831142,36.88036654
20170831152,36.76958162
20170831162,36.76767686
20170831172,36.94345316
20170831182,39.23640393
20170831192,41.51442359
20170831202,39.93174582
20170831212,33.66785285
20170831222,33.48726266
20170831232,33.93841209
20170901002,32.74477449
20170901012,29.17980685
20170901022,25.21332547
20170901032,21.54192597
20170901042,17.37322716
20170901052,16.52594643
20170901062,16.92977143
20170901072,16.67551941
20170901082,16.48340188
20170901092,20.90801627
20170901102,25.73321205
20170901112,29.0012307
20170901122,32.29487655
20170901132,31.60952115
20170901142,35.1318425
20170901152,34.35123651
20170901162,32.56932832
20170901172,32.44079437
20170901182,32.99746025
20170901192,33.45157659
20170901202,33.6471246
20170901212,32.07026981
20170901222,27.60725981
20170901232,27.06296387
20170902002,27.86151526
20170902012,25.06375411
20170902022,21.56592846
20170902032,15.73503665
20170902042,12.16158941
20170902052,12.05941273
20170902062,11.49790515
20170902072,10.95805155
20170902082,11.99634274
20170902092,14.3682425
20170902102,15.71436793
20170902112,17.49913923
20170902122,16.44780119
20170902132,16.02327882
20170902142,15.05376346
20170902152,15.01341284
20170902162,17.62197471
20170902172,17.85148377
20170902182,18.0303048
20170902192,19.16723885
20170902202,18.83025895
20170902212,19.19735938
20170902222,19.68202482
20170902232,19.68811136
20170903002,16.63936465
20170903012,15.76069091
20170903022,14.62114747
20170903032,14.81345873
20170903042,11.91358323
20170903052,11.75721507
20170903062,11.05547459
20170903072,10.66323921
20170903082,11.69907668
20170903092,13.40830916
20170903102,15.08673929
20170903112,16.98579926
20170903122,15.92813546
20170903132,15.89930032
20170903142,15.33649773
20170903152,15.53818936
20170903162,17.59630657
20170903172,17.688625
20170903182,18.09493968
20170903192,19.39186959
20170903202,18.175389
20170903212,18.59694001
20170903222,19.17853777
20170903232,19.09544971
20170904002,21.41463799
20170904012,20.86710188
20170904022,16.45591566
20170904032,13.59232439
20170904042,13.47699903
20170904052,13.67282626
20170904062,13.77668745
20170904072,16.941739
20170904082,17.72982955
20170904092,19.52546696
20170904102,25.40893326
20170904112,26.96495368
20170904122,31.0561373
